date,OT,1,2,3,4,5,6,7,8
2017/12/1,33.86,6,24,0.14,11072,3.5,0,0.19,0.4
2017/12/2,33.86,6,24,0.14,11103,3.5,0,0.2,0.4
2017/12/3,33.9,6,24,0.1,11127,3.5,0,0.2,0.29
2017/12/4,32.9,6,24,0.1,11109,3.5,0,0.2,0.29
2017/12/5,33.9,6,24,0.1,11186,3.5,0,0.19,0.29
2017/12/6,32.9,6,24,0.1,11036,3.5,0,0.23,0.29
2017/12/7,32.9,6,24,0.1,10957,3.5,0,0.16,0.29
2017/12/8,32.48,6,24,0.52,10783,3.5,0,0.19,1.57
2017/12/9,33.47,6,24,0.53,10517,3.5,0,0.2,1.57
2017/12/10,32.48,6,24,0.52,10473,3.5,0,0.22,1.57
2017/12/11,32.48,6,24,0.52,10258,3.5,0,0.22,1.57
2017/12/12,32.48,6,24,0.52,10327,3.4,0,0.22,1.57
2017/12/13,32.54,6,24,0.46,10473,3.4,0,0.23,1.38
2017/12/14,26.63,6,20.17,0.37,7267,3.3,0,0.18,1.38
2017/12/15,31.56,6,24,0.44,7883,3.3,0,0.2,1.38
2017/12/16,31.56,6,23.75,0.44,7795,3.3,0,0.17,1.38
2017/12/17,31.56,6,24,0.44,7783,3.3,0,0.17,1.38
2017/12/18,31.46,6,24,0.54,7805,3.3,0,0.18,1.68
2017/12/19,31.46,6,24,0.54,7931,3.3,0,0.18,1.68
2017/12/20,30.48,6,24,0.52,7816,3.3,0,0.18,1.68
2017/12/21,31.46,6,24,0.54,7795,3.2,0,0.18,1.68
2017/12/22,30.48,6,24,0.52,7803,3.2,0,0.17,1.68
2017/12/23,30.8,6,24,0.2,7826,3.2,0,0.18,0.64
2017/12/24,30.8,6,24,0.2,7983,3.2,0,0.17,0.64
2017/12/25,30.8,6,24,0.2,8013,3.2,0,0.17,0.64
2017/12/26,30.8,6,24,0.2,7996,3.2,0,0.16,0.64
2017/12/27,30.8,6,24,0.2,8056,3.2,0,0.17,0.64
2017/12/28,30.8,6,24,0.2,8036,3.2,0,0.18,0.64
2017/12/29,29.88,6,24,0.12,8023,3.2,0,0.14,0.39
2017/12/30,30.88,6,24,0.12,8052,3.1,0,0.17,0.39
2017/12/31,29.88,6,24,0.12,8136,3.1,0,0.17,0.39
2018/1/1,29.88,6,24,0.12,8173,3.1,0,0.18,0.39
2018/1/2,29.88,6,24,0.12,8462,3.1,0,0.18,0.39
2018/1/3,29.8,6,24,0.2,8493,3.1,0,0.18,0.65
2018/1/4,29.8,6,24,0.2,8507,3.1,0,0.17,0.65
2018/1/5,29.8,6,24,0.2,8673,3.1,0,0.17,0.65
2018/1/6,28.81,6,24,0.19,8706,3,0,0.18,0.65
2018/1/7,28.81,6,24,0.19,8721,3,0,0.16,0.65
2018/1/8,28.25,6,24,0.75,8697,3,0,0.16,2.6
2018/1/9,28.25,6,24,0.75,8652,3,0,0.17,2.6
2018/1/10,28.25,6,24,0.75,8706,3,0,0.17,2.6
2018/1/11,28.25,6,24,0.75,8375,3,0,0.09,2.6
2018/1/12,27.27,6,24,0.73,8167,3,0,0.09,2.6
2018/1/13,43.61,8,23.75,0.39,11537,3.3,0,0.13,0.88
2018/1/14,53.52,8,24,0.48,13408,3.3,0,0.13,0.88
2018/1/15,52.53,8,24,0.47,13461,3.3,0,0.14,0.88
2018/1/16,52.53,8,24,0.47,13426,3.2,0,0.17,0.88
2018/1/17,51.54,8,24,0.46,13391,3.2,0,0.17,0.88
2018/1/18,51.38,8,24,0.62,13426,3.2,0,0.17,1.19
2018/1/19,51.38,8,24,0.62,13459,3.2,0,0.17,1.19
2018/1/20,50.39,8,24,0.61,13473,3.2,0,0.18,1.19
2018/1/21,50.39,8,24,0.61,13387,3.2,0,0.18,1.19
2018/1/22,50.39,8,24,0.61,13263,3.1,0,0.17,1.19
2018/1/23,50.84,8,24,0.16,13247,3.1,0,0.17,0.31
2018/1/24,51.84,8,24,0.16,13285,3.1,0,0.17,0.31
2018/1/25,49.84,8,24,0.16,13246,3.1,0,0.17,0.31
2018/1/26,48.85,8,24,0.15,13207,3.1,0,0.18,0.31
2018/1/27,49.84,8,24,0.16,13213,3,0,0.18,0.31
2018/1/28,48.64,8,24,0.36,13178,3,0,0.18,0.74
2018/1/29,48.64,8,24,0.36,13155,3,0,0.2,0.74
2018/1/30,48.64,8,24,0.36,13134,3,0,0.18,0.74
2018/1/31,47.64,8,24,0.36,13112,3,0,0.2,0.74
2018/2/1,46.65,8,24,0.35,13105,2.9,0,0.22,0.74
2018/2/2,46.91,8,24,0.09,13078,2.9,0,0.16,0.19
2018/2/3,45.91,8,24,0.09,13021,2.9,0,0.19,0.19
2018/2/4,45.91,8,24,0.09,13011,2.9,0,0.2,0.19
2018/2/5,45.91,8,24,0.09,12878,2.9,0,0.19,0.19
2018/2/6,45.91,8,24,0.09,12852,2.8,0,0.2,0.19
2018/2/7,44.69,8,24,0.31,12790,2.8,0,0.2,0.68
2018/2/8,43.7,8,24,0.3,12745,2.8,0,0.2,0.68
2018/2/9,44.69,8,24,0.31,12610,2.8,0,0.2,0.68
2018/2/10,38.73,8,21.17,0.27,10040,2.8,0,0.12,0.68
2018/2/11,43.7,8,24,0.3,11425,2.8,0,0.14,0.68
2018/2/12,43.88,8,24,0.12,11522,2.8,0,0.18,0.28
2018/2/13,42.88,8,24,0.12,11568,2.7,0,0.18,0.28
2018/2/14,42.88,8,24,0.12,11582,2.7,0,0.18,0.28
2018/2/15,42.88,8,24,0.12,11623,2.7,0,0.18,0.28
2018/2/16,41.88,8,23.75,0.12,11810,2.7,0,0.18,0.28
2018/2/17,42.72,8,24,0.28,11900,2.7,0,0.18,0.65
2018/2/18,42.72,8,24,0.28,11937,2.7,0,0.2,0.65
2018/2/19,40.73,8,24,0.27,12118,2.7,0,0.2,0.65
2018/2/20,42.04,8,24,0.28,12194,2.6,0,0.19,0.65
2018/2/21,41.73,8,24,0.27,12265,2.6,0,0.2,0.65
2018/2/22,40.83,8,24,0.17,12543,2.6,0,0.2,0.42
2018/2/23,40.83,8,24,0.17,12578,2.6,0,0.2,0.42
2018/2/24,40.83,8,24,0.17,12489,2.6,0,0.2,0.42
2018/2/25,39.83,8,24,0.17,12543,2.6,0,0.18,0.42
2018/2/26,40.83,8,24,0.17,12645,2.6,0,0.2,0.42
2018/2/27,30.76,8,18.75,0.24,8689,2.6,0,0.09,0.77
2018/2/28,38.7,8,24,0.3,9685,2.6,0,0.12,0.77
2018/3/1,42.67,8,24,0.33,9765,2.6,0,0.15,0.77
2018/3/2,39.69,8,24,0.31,9700,2.6,0,0.2,0.77
2018/3/3,39.69,8,24,0.31,9815,2.6,0,0.16,0.77
2018/3/4,39.76,8,24,0.24,9965,2.5,0,0.2,0.6
2018/3/5,39.76,8,24,0.24,9965,2.5,0,0.2,0.6
2018/3/6,38.77,8,24,0.23,10105,2.5,0,0.18,0.6
2018/3/7,38.77,8,24,0.23,10231,2.5,0,0.18,0.6
2018/3/8,38.77,8,24,0.23,10148,2.5,0,0.18,0.6
2018/3/9,38.77,8,24,0.23,10318,2.5,0,0.19,0.6
2018/3/10,37.77,8,24,0.23,10253,2.5,0,0.16,0.6
2018/3/11,38.61,8,24,0.39,10132,2.5,0,0.19,0.99
2018/3/12,37.62,8,24,0.38,9824,2.4,0,0.15,0.99
2018/3/13,37.62,8,24,0.38,9747,2.4,0,0.19,0.99
2018/3/14,38.61,8,24,0.39,9566,2.4,0,0.16,0.99
2018/3/15,37.62,8,24,0.38,9685,2.4,0,0.19,0.99
2018/3/16,37.87,8,23.75,0.13,9843,2.4,0,0.16,0.34
2018/3/17,36.87,8,24,0.13,10005,2.4,0,0.18,0.34
2018/3/18,36.87,8,24,0.13,10181,2.3,0,0.16,0.34
2018/3/19,37.87,8,24,0.13,10375,2.3,0,0.16,0.34
2018/3/20,36.87,8,24,0.13,10567,2.3,0,0.18,0.34
2018/3/21,36.25,8,24,0.75,10689,2.3,0,0.19,2.04
2018/3/22,36.25,8,24,0.75,10802,2.3,0,0.18,2.04
2018/3/23,36.25,8,24,0.75,10802,2.3,0,0.19,2.04
2018/3/24,36.25,8,24,0.75,10927,2.3,0,0.15,2.04
2018/3/25,36.25,8,24,0.75,11031,2.3,0,0.16,2.04
2018/3/26,36.76,8,24,0.24,12031,2.3,0.17,0.17,0.64
2018/3/27,35.77,8,24,0.23,11035,2.3,0,0.16,0.64
2018/3/28,35.77,8,24,0.23,11205,2.3,0,0.17,0.64
